,PRC,BDR,SFA,BDA,ELY,GRG,CFT,PRV,PPM,IPM
3405,465000000,2.0,75,45,1300,1,0,5,6200000,2300000
3406,757000000,2.0,91,36,1300,1,1,5,8320000,3750000
3407,397000000,2.0,90,40,1300,1,1,5,4410000,1960000
3411,415000000,2.0,72,45,1300,1,1,5,5760000,2049999
3415,167000000,2.0,60,40,1300,1,1,5,2780000,826230
3418,329000000,2.0,60,50,1300,1,1,5,5480000,1630000
3419,400000000,2.0,61,42,1300,0,2,5,6560000,1980000
3420,500000000,2.0,66,42,2200,0,0,5,7580000,2470000
3421,618000000,2.0,115,52,1300,1,1,5,4720000,3060000
3422,326000000,3.0,60,50,1300,0,1,5,5430000,1610000
3423,729000000,3.0,76,76,1300,1,1,5,9600000,3610000
3424,650000000,3.0,95,55,1300,1,1,5,6840000,3220000
3425,326000000,2.0,60,42,1300,1,0,5,5430000,1610000
3426,690000000,2.0,60,35,1300,1,1,5,11500000,3410000
3427,544000000,2.0,66,42,1300,0,1,5,8240000,2690000
3428,350000000,2.0,60,30,900,0,1,5,5830000,1730000
3430,189000000,2.0,60,36,1300,1,1,5,3150000,935070
3431,350000000,2.0,91,45,1300,1,1,5,3850000,1730000
3432,765000000,2.0,72,45,1300,0,1,5,10620000,3780000
3433,225000000,2.0,66,36,1300,1,1,5,3410000,1110000
3434,247000000,2.0,72,36,1300,0,1,5,3430000,1220000
3435,608000000,2.0,91,42,1300,1,1,5,6690000,3010000
3436,608000000,2.0,91,41,1300,1,2,5,6690000,3010000
3437,763000000,3.0,104,55,1300,1,2,5,7340000,3780000
3438,300000000,2.0,78,42,1300,0,1,5,3850000,1480000
3439,290000000,2.0,82,36,1300,1,1,5,3540000,1430000
3440,275000000,2.0,72,36,1300,1,1,5,3820000,1360000
3441,179000000,2.0,60,32,1300,1,0,5,2980000,885590
3442,179000000,2.0,60,32,1300,1,0,5,2980000,885590
3443,169000000,2.0,60,30,1300,1,0,5,2820000,836120
3444,169000000,2.0,60,30,1300,1,0,5,2820000,836120
3445,169000000,2.0,60,30,1300,1,0,5,2820000,836120
3446,169000000,2.0,60,30,1300,1,1,5,2820000,836120
3447,425000000,2.0,60,40,1300,1,1,5,7080000,2100000
3448,245000000,2.0,84,45,1300,1,0,5,2920000,1210000
3449,298000000,2.0,68,36,1300,1,1,5,4380000,1470000
3450,245000000,2.0,84,45,1300,1,0,5,2920000,1210000
3451,210000000,2.0,72,38,1300,1,0,5,2920000,1040000
3452,245000000,2.0,84,45,1300,1,0,5,2920000,1210000
3453,210000000,2.0,72,38,1300,1,0,5,2920000,1040000
3454,245000000,2.0,84,45,1300,1,0,5,2920000,1210000
3455,210000000,2.0,72,38,1300,1,0,5,2920000,1040000
3456,245000000,2.0,84,45,1300,1,0,5,2920000,1210000
3457,210000000,2.0,72,38,1300,1,0,5,2920000,1040000
3458,179000000,2.0,60,30,1300,1,0,5,2980000,885590
3459,179000000,2.0,60,30,1300,1,0,5,2980000,885590
3460,179000000,2.0,60,30,1300,1,0,5,2980000,885590
3461,179000000,2.0,60,30,1300,1,0,5,2980000,885590
3462,179000000,2.0,60,30,1300,1,0,5,2980000,885590
3463,785000000,2.0,35,50,1300,1,1,5,15905000,3880000
3464,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3465,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3466,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3467,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3468,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3469,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3470,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3471,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3472,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3473,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3474,185000000,2.0,72,36,1300,1,1,5,2570000,915280
3475,169000000,2.0,60,30,1300,1,0,5,2820000,836120
3488,300000000,2.0,78,36,1300,1,1,5,3850000,1480000
3489,300000000,2.0,72,45,1300,0,1,5,4170000,1480000
3490,763000000,3.0,104,56,1300,1,1,5,7340000,3780000
3491,275000000,2.0,72,45,1300,1,1,5,3820000,1360000
3493,300000000,2.0,72,45,1300,0,1,5,4170000,1480000
3504,300000000,2.0,78,36,1300,0,1,5,3850000,1480000
3524,300000000,2.0,78,36,1300,0,1,5,3850000,1480000
3538,300000000,2.0,72,36,1300,0,1,5,4170000,1480000
3546,300000000,2.0,78,36,1300,0,1,5,3850000,1480000
3552,300000000,2.0,78,45,1300,0,1,5,3850000,1480000
3553,300000000,2.0,78,45,1300,0,1,5,3850000,1480000
3560,300000000,2.0,78,36,1300,1,1,5,3850000,1480000
3562,300000000,2.0,78,36,1300,0,1,5,3850000,1480000
3563,300000000,2.0,78,45,1300,1,1,5,3850000,1480000
3564,300000000,2.0,36,36,1300,0,1,5,8330000,1480000
3565,300000000,2.0,36,36,1300,0,1,5,8330000,1480000
3575,375000000,2.0,60,36,2200,1,1,5,6250000,1860000
3576,375000000,2.0,60,36,2200,0,2,5,6250000,1860000
3577,450000000,2.0,75,36,1300,1,0,5,6000000,2230000
3580,600000000,2.0,75,70,1300,0,0,5,8000000,2970000
3581,189000000,1.0,60,36,1300,1,1,5,3150000,935070
3583,189000000,2.0,60,36,1300,1,1,5,3150000,935070
3584,159000000,2.0,77,42,1300,0,0,5,2060000,786650
3585,457000000,2.0,98,50,1300,1,1,5,4660000,2260000
3586,750000000,2.0,60,76,2200,0,1,5,12500000,3710000
3588,750000000,2.0,90,65,2200,0,0,5,8330000,3710000
3589,199000000,2.0,77,35,1300,1,0,5,2580000,984540
3590,529000000,2.0,115,50,1300,1,0,5,4410000,2620000
3591,270000000,2.0,75,36,900,1,1,5,3600000,1340000
3592,199000000,2.0,77,42,1300,1,0,5,2580000,984540
3593,750000000,2.0,100,70,1300,0,1,5,7500000,3710000
3594,787000000,2.0,35,50,900,1,1,5,15905000,3890000
3595,785000000,2.0,34,50,1300,0,1,5,15905000,3880000
3597,608000000,2.0,108,56,1300,1,0,5,5630000,3010000
3598,210000000,2.0,60,36,1300,0,1,5,3500000,1040000
3600,365000000,2.0,69,49,900,0,1,5,5290000,1810000
3601,280000000,2.0,110,55,1300,1,1,5,2550000,1390000
3602,200000000,2.0,66,30,1300,0,1,5,3030000,989490
3603,549000000,2.0,60,50,1300,0,2,5,9150000,2720000
3604,449000000,2.0,60,50,1300,1,1,5,7480000,2220000
3606,495000000,2.0,90,60,1300,1,0,5,5500000,2450000
3607,195000000,2.0,60,36,1300,1,1,5,3250000,964750
3610,500000000,2.0,70,36,1300,1,1,5,7140000,2470000
3611,279000000,2.0,60,40,1300,1,1,5,4650000,1380000
3612,575000000,2.0,93,45,1300,1,1,5,6180000,2840000
3613,195000000,2.0,60,38,900,1,1,5,3250000,964750
3614,500000000,2.0,53,50,1300,1,1,5,9430000,2470000
3615,140000000,2.0,55,28,1300,1,1,5,2550000,692640
3616,650000000,2.0,96,76,2200,1,1,5,6770000,3220000
3617,643000000,2.0,72,58,1300,1,1,5,8930000,3180000
3618,724000000,3.0,94,70,1300,0,1,5,7700000,3580000
3619,180000000,2.0,60,32,1300,0,1,5,3000000,890540
3620,247000000,2.0,60,48,1300,1,1,5,4120000,1220000
3621,365000000,2.0,69,45,1300,0,1,5,5290000,1810000
3622,457000000,3.0,98,50,1300,1,1,5,4660000,2260000
3623,650000000,2.0,100,50,1300,1,1,5,6500000,3220000
3624,650000000,2.0,100,50,1300,1,2,5,6500000,3220000
3625,650000000,2.0,100,50,1300,1,1,5,6500000,3220000
3626,750000000,3.0,60,70,2200,1,0,5,12500000,3710000
3628,750000000,2.0,100,70,1300,0,1,5,7500000,3710000
3629,800000000,2.0,40,50,2200,1,1,5,15905000,3960000
3630,300000000,2.0,70,36,1300,0,1,5,4290000,1480000
3631,660000000,4.0,56,76,1300,0,1,5,11790000,3270000
3633,536000000,3.0,110,50,1300,0,2,5,4870000,2650000
3634,400000000,2.0,72,36,1300,1,0,5,5560000,1980000
3635,740000000,2.0,90,65,2200,0,0,5,8220000,3660000
3639,570000000,3.0,98,60,1300,0,1,5,5820000,2820000
3640,365000000,2.0,72,36,1300,1,0,5,5070000,1810000
3641,365000000,2.0,72,36,1300,1,0,5,5070000,1810000
3642,685000000,3.0,115,55,1300,1,1,5,5710000,3390000
3643,685000000,3.0,115,55,1300,1,1,5,5710000,3390000
3644,765000000,2.0,78,48,1300,1,0,5,9810000,3780000
3646,500000000,3.0,115,75,2200,1,1,5,4170000,2470000
3647,184000000,2.0,60,30,900,1,1,5,3070000,910330
3648,165000000,2.0,60,30,900,1,1,5,2750000,816330
3649,685000000,3.0,115,55,1300,1,1,5,5710000,3390000
3650,257000000,2.0,60,51,1300,1,1,5,4280000,1270000
3651,200000000,2.0,66,36,1300,0,1,5,3030000,989490
3652,527000000,2.0,32,43,1300,1,1,5,15905000,2610000
3653,300000000,2.0,60,60,900,0,0,5,5000000,1480000
3654,400000000,2.0,40,32,1300,0,1,5,10000000,1980000
